Date,Open,High,Low,Close,Adj Close,Volume
2021-01-17,0.009263,0.009367,0.008841,0.009067,0.009067,254487989
2021-01-18,0.009070,0.009295,0.008981,0.009171,0.009171,205025648
2021-01-19,0.009172,0.009613,0.009020,0.009098,0.009098,249242632
2021-01-20,0.009096,0.009153,0.008529,0.009060,0.009060,220205442
2021-01-21,0.009062,0.009089,0.008061,0.008166,0.008166,215419839
2021-01-22,0.008165,0.008769,0.007654,0.008524,0.008524,185490003
2021-01-23,0.008520,0.008808,0.008388,0.008579,0.008579,154393737
2021-01-24,0.008578,0.008951,0.008516,0.008727,0.008727,162191977
2021-01-25,0.008727,0.008879,0.008276,0.008383,0.008383,180820875
2021-01-26,0.008382,0.008456,0.008022,0.008255,0.008255,161173749
2021-01-27,0.008255,0.008259,0.007294,0.007482,0.007482,204797186
2021-01-28,0.007481,0.013826,0.007351,0.012555,0.012555,2125005503
2021-01-29,0.043734,0.077973,0.032341,0.047162,0.047162,25403310432
2021-01-30,0.046803,0.049901,0.022488,0.028176,0.028176,8735576553
2021-01-31,0.028191,0.045289,0.027102,0.037196,0.037196,8548997882
2021-02-01,0.037054,0.043250,0.033367,0.034875,0.034875,6319224026
2021-02-02,0.034910,0.034926,0.029195,0.031520,0.031520,3090896595
2021-02-03,0.031493,0.039105,0.031146,0.037120,0.037120,3146856788
2021-02-04,0.037226,0.057869,0.035945,0.053289,0.053289,13040837601
2021-02-05,0.053043,0.053740,0.043540,0.046935,0.046935,6136160058
2021-02-06,0.046931,0.058308,0.044904,0.057595,0.057595,5946101275
2021-02-07,0.057502,0.084357,0.054239,0.078782,0.078782,14261024073
2021-02-08,0.078352,0.084945,0.064702,0.078825,0.078825,12844375210
2021-02-09,0.078773,0.083128,0.065621,0.070070,0.070070,7348840814
2021-02-10,0.070111,0.081091,0.068525,0.072896,0.072896,6785088422
2021-02-11,0.072844,0.074301,0.068290,0.069676,0.069676,3818556739
2021-02-12,0.069650,0.072610,0.061445,0.070069,0.070069,4190843784
2021-02-13,0.070025,0.071646,0.066135,0.066450,0.066450,2618049766
2021-02-14,0.066448,0.066448,0.056723,0.062537,0.062537,3984667628
2021-02-15,0.062568,0.063924,0.048547,0.056591,0.056591,4944804938
2021-02-16,0.056488,0.059668,0.050983,0.053520,0.053520,3409478696
2021-02-17,0.053522,0.054983,0.048034,0.049376,0.049376,2976148723
2021-02-18,0.049363,0.061799,0.048989,0.059541,0.059541,4551943638
2021-02-19,0.059434,0.059497,0.054315,0.055139,0.055139,2949251418
2021-02-20,0.055132,0.060286,0.051628,0.054384,0.054384,3175468554
2021-02-21,0.054369,0.058428,0.053556,0.055980,0.055980,2450293068
2021-02-22,0.056044,0.060466,0.047096,0.053725,0.053725,3366757324
2021-02-23,0.053698,0.053768,0.042410,0.047392,0.047392,2394345361
2021-02-24,0.047414,0.059873,0.046216,0.056555,0.056555,4148511571
2021-02-25,0.056615,0.057808,0.049869,0.050167,0.050167,2356982022
2021-02-26,0.050138,0.052472,0.048708,0.050480,0.050480,1694323466
2021-02-27,0.050500,0.051920,0.049297,0.050083,0.050083,1286229526
2021-02-28,0.050097,0.050134,0.045088,0.048052,0.048052,1408101260
2021-03-01,0.048070,0.051479,0.048029,0.050599,0.050599,1494427207
2021-03-02,0.050596,0.052382,0.049299,0.050262,0.050262,1346282318
2021-03-03,0.050278,0.052126,0.050078,0.050592,0.050592,1093877445
2021-03-04,0.050587,0.051087,0.047879,0.050048,0.050048,1170617084
2021-03-05,0.050028,0.050854,0.048147,0.049609,0.049609,1173113591
2021-03-06,0.049601,0.052397,0.049383,0.050984,0.050984,1480482384
2021-03-07,0.050980,0.052141,0.050572,0.052122,0.052122,945455832
2021-03-08,0.052123,0.061949,0.051672,0.061949,0.061949,3554150800
2021-03-09,0.062104,0.062268,0.056051,0.057998,0.057998,2466159943
2021-03-10,0.057964,0.058616,0.054692,0.056004,0.056004,1534489620
2021-03-11,0.055977,0.056698,0.054502,0.055918,0.055918,1233383425
2021-03-12,0.055921,0.056980,0.054513,0.055349,0.055349,1287767221
2021-03-13,0.055353,0.062432,0.054756,0.062432,0.062432,1869833076
2021-03-14,0.062384,0.063052,0.058592,0.058592,0.058592,2752132530
2021-03-15,0.058531,0.059689,0.055141,0.057088,0.057088,1738710876
2021-03-16,0.057086,0.058921,0.055493,0.058607,0.058607,1393771913
2021-03-17,0.058610,0.058866,0.056471,0.057653,0.057653,861926643
2021-03-18,0.057640,0.058828,0.054143,0.057383,0.057383,909777445
2021-03-19,0.057377,0.059721,0.056604,0.058328,0.058328,964747809
2021-03-20,0.058315,0.060639,0.058120,0.058961,0.058961,1012934488
2021-03-21,0.058970,0.059521,0.056798,0.057234,0.057234,759592996
2021-03-22,0.057259,0.057732,0.054909,0.054962,0.054962,696918565
2021-03-23,0.054941,0.056081,0.052940,0.053556,0.053556,1040781777
2021-03-24,0.053528,0.056494,0.051242,0.051702,0.051702,934537959
2021-03-25,0.051699,0.052407,0.049697,0.051448,0.051448,1084214116
2021-03-26,0.051433,0.054028,0.051331,0.053952,0.053952,776280028
2021-03-27,0.053940,0.055435,0.053528,0.054377,0.054377,753844053
2021-03-28,0.054381,0.054752,0.053013,0.053698,0.053698,460472975
2021-03-29,0.053678,0.054651,0.053175,0.054052,0.054052,537919140
2021-03-30,0.054052,0.055434,0.053697,0.053900,0.053900,728906171
2021-03-31,0.053902,0.054468,0.052269,0.053657,0.053657,653389282
2021-04-01,0.053655,0.070111,0.053644,0.061986,0.061986,5816046822
2021-04-02,0.061968,0.062249,0.057333,0.057664,0.057664,2166925111
2021-04-03,0.057658,0.059484,0.055804,0.055804,0.055804,1136931403
2021-04-04,0.055776,0.058107,0.055295,0.057404,0.057404,938035097
2021-04-05,0.057411,0.060153,0.056435,0.059696,0.059696,1513832721
2021-04-06,0.059689,0.065050,0.058094,0.064458,0.064458,2608613912
2021-04-07,0.064454,0.067299,0.057641,0.059028,0.059028,2857060849
2021-04-08,0.059036,0.061745,0.058817,0.061464,0.061464,1055257541
2021-04-09,0.061463,0.063910,0.060296,0.061684,0.061684,1060465774
2021-04-10,0.061591,0.065068,0.060818,0.063845,0.063845,1369793118
2021-04-11,0.063749,0.079243,0.063203,0.074649,0.074649,6646627317
2021-04-12,0.074544,0.074986,0.068889,0.070767,0.070767,2687720380
2021-04-13,0.070678,0.095181,0.070678,0.093445,0.093445,7176815090
2021-04-14,0.094256,0.142510,0.092452,0.121517,0.121517,20977679327
2021-04-15,0.121167,0.187326,0.120736,0.182207,0.182207,17916620386
2021-04-16,0.181587,0.437700,0.180488,0.365870,0.365870,69410680685
2021-04-17,0.366098,0.374455,0.236524,0.284173,0.284173,31413404067
2021-04-18,0.285105,0.349918,0.246440,0.320475,0.320475,23464350388
2021-04-19,0.320466,0.431751,0.309080,0.407318,0.407318,30641432779
2021-04-20,0.408435,0.422347,0.271618,0.319500,0.319500,28130646191
2021-04-21,0.316953,0.346966,0.297036,0.306925,0.306925,12723463706
2021-04-22,0.305990,0.308757,0.256276,0.260967,0.260967,11879823706
2021-04-23,0.261023,0.268378,0.163669,0.248509,0.248509,16165566164
2021-04-24,0.249544,0.289390,0.229891,0.270212,0.270212,11057578568
2021-04-25,0.269789,0.288771,0.226301,0.251111,0.251111,6849914675
2021-04-26,0.251240,0.280452,0.248026,0.270674,0.270674,5118886527
2021-04-27,0.271427,0.279629,0.264928,0.272188,0.272188,3590611310
2021-04-28,0.272273,0.344662,0.256231,0.323682,0.323682,14464343767
2021-04-29,0.323232,0.323881,0.296904,0.305169,0.305169,5027354503
2021-04-30,0.304702,0.339757,0.302981,0.337561,0.337561,5290390982
2021-05-01,0.337559,0.397135,0.328290,0.392987,0.392987,10123343703
2021-05-02,0.391087,0.400029,0.364874,0.376046,0.376046,8040406918
2021-05-03,0.373631,0.445567,0.373631,0.441707,0.441707,10526649978
2021-05-04,0.440274,0.605998,0.400800,0.541334,0.541334,38238126181
2021-05-05,0.537355,0.695262,0.523822,0.657633,0.657633,42525098292
2021-05-06,0.652842,0.663616,0.545102,0.580804,0.580804,18989900291
2021-05-07,0.581110,0.731972,0.520174,0.684777,0.684777,28615083657
2021-05-08,0.687801,0.737567,0.608168,0.636439,0.636439,25555125135
2021-05-09,0.635820,0.697625,0.425706,0.570070,0.570070,46138063928
2021-05-10,0.569687,0.569687,0.421291,0.449964,0.449964,16514521828
2021-05-11,0.450488,0.546651,0.445034,0.495231,0.495231,14566975476
2021-05-12,0.493742,0.519975,0.385376,0.385376,0.385376,8621337859
2021-05-13,0.392176,0.519461,0.357175,0.490374,0.490374,18663174069
2021-05-14,0.487070,0.589690,0.464622,0.559604,0.559604,20466177002
2021-05-15,0.559668,0.562676,0.491299,0.507972,0.507972,9836892944
2021-05-16,0.507910,0.548145,0.451023,0.514895,0.514895,9541552064
2021-05-17,0.513413,0.515221,0.458551,0.487892,0.487892,7330830504
2021-05-18,0.486954,0.515599,0.470384,0.476115,0.476115,4802902841
2021-05-19,0.476435,0.684735,0.218267,0.333123,0.333123,15072620946
2021-05-20,0.330252,0.433192,0.296253,0.400194,0.400194,12415484460
2021-05-21,0.398124,0.411975,0.314766,0.359382,0.359382,7452862203
2021-05-22,0.358717,0.360517,0.318169,0.342371,0.342371,5243222352
2021-05-23,0.342522,0.350863,0.249437,0.308071,0.308071,7143545371
2021-05-24,0.306715,0.371485,0.296291,0.366162,0.366162,6821088755
2021-05-25,0.366041,0.380010,0.323497,0.346302,0.346302,5544552739
2021-05-26,0.346396,0.365920,0.338857,0.353693,0.353693,3355793260
2021-05-27,0.353463,0.353463,0.328144,0.332945,0.332945,2485942309
2021-05-28,0.333651,0.347879,0.301518,0.311205,0.311205,3289455640
2021-05-29,0.311398,0.317919,0.281793,0.303110,0.303110,2470710737
2021-05-30,0.302969,0.310324,0.287680,0.302224,0.302224,1929947933
2021-05-31,0.301949,0.329163,0.294330,0.325810,0.325810,2440829325
2021-06-01,0.325744,0.383079,0.312360,0.370077,0.370077,5796031087
2021-06-02,0.370302,0.444590,0.352588,0.423374,0.423374,11425588479
2021-06-03,0.423739,0.440763,0.378819,0.399963,0.399963,6809900030
2021-06-04,0.400982,0.400982,0.351442,0.376323,0.376323,5889983048
2021-06-05,0.376752,0.393886,0.360488,0.372177,0.372177,3464039041
2021-06-06,0.371676,0.376798,0.367254,0.371807,0.371807,1836611411
2021-06-07,0.371566,0.379678,0.329806,0.331050,0.331050,3043974994
2021-06-08,0.331822,0.341435,0.296660,0.327687,0.327687,3918487504
2021-06-09,0.326423,0.353762,0.313131,0.343331,0.343331,3154332929
2021-06-10,0.343339,0.344529,0.323278,0.326351,0.326351,2114010549
2021-06-11,0.326364,0.333223,0.311502,0.319359,0.319359,1834446577
2021-06-12,0.318893,0.319332,0.301804,0.312084,0.312084,1605633791
2021-06-13,0.312485,0.330026,0.307892,0.324382,0.324382,1484851447
2021-06-14,0.323903,0.336927,0.320087,0.332085,0.332085,1613812023
2021-06-15,0.326785,0.330495,0.316976,0.328381,0.328381,1687965230
2021-06-16,0.320378,0.321393,0.305485,0.307761,0.307761,1391720788
2021-06-17,0.307749,0.314011,0.303316,0.306496,0.306496,1120766442
2021-06-18,0.306428,0.307752,0.280481,0.293472,0.293472,1846213589
2021-06-19,0.293649,0.297803,0.286189,0.287356,0.287356,1003248258
2021-06-20,0.286394,0.289727,0.256467,0.280900,0.280900,1963503800
2021-06-21,0.280660,0.280889,0.166491,0.178691,0.178691,5640232167
2021-06-22,0.178682,0.216122,0.164654,0.191031,0.191031,5992850344
2021-06-23,0.190671,0.247110,0.180979,0.232174,0.232174,5098674891
2021-06-24,0.234970,0.268690,0.222527,0.262782,0.262782,3844648059
2021-06-25,0.263480,0.289145,0.230006,0.239153,0.239153,5542163262
2021-06-26,0.237673,0.255127,0.230972,0.244784,0.244784,2649457302
2021-06-27,0.246045,0.266891,0.240894,0.264450,0.264450,2167521670
2021-06-28,0.264918,0.266982,0.250762,0.256857,0.256857,1932994784
2021-06-29,0.257061,0.274940,0.252988,0.262769,0.262769,2192562738
2021-06-30,0.263417,0.263538,0.238268,0.254215,0.254215,2047763830
2021-07-01,0.253828,0.260092,0.238677,0.244549,0.244549,2463946548
2021-07-02,0.243982,0.247997,0.238848,0.245264,0.245264,1321470954
2021-07-03,0.245106,0.250214,0.242454,0.246411,0.246411,917015819
2021-07-04,0.246425,0.252567,0.243425,0.246483,0.246483,973511519
2021-07-05,0.246419,0.246419,0.227838,0.231614,0.231614,1267949362
2021-07-06,0.231216,0.241910,0.229842,0.234422,0.234422,1265920169
2021-07-07,0.234301,0.237851,0.222576,0.224126,0.224126,1148903688
2021-07-08,0.224383,0.224930,0.202987,0.207597,0.207597,1789637577
2021-07-09,0.207073,0.229139,0.196607,0.219864,0.219864,3045790264
2021-07-10,0.219846,0.227681,0.210745,0.213920,0.213920,1264519098
2021-07-11,0.213887,0.218745,0.210931,0.215856,0.215856,719870047
2021-07-12,0.216010,0.218965,0.204506,0.208048,0.208048,973602708
2021-07-13,0.208009,0.208062,0.198163,0.200003,0.200003,1035890377
2021-07-14,0.199978,0.204483,0.187752,0.197324,0.197324,1319171299
2021-07-15,0.197749,0.200840,0.180786,0.184888,0.184888,1044558931
2021-07-16,0.185238,0.188322,0.171612,0.172345,0.172345,1144730187
2021-07-17,0.172118,0.204937,0.169230,0.186125,0.186125,2393120423
2021-07-18,0.186841,0.195788,0.180886,0.182233,0.182233,1424484163
2021-07-19,0.181818,0.183950,0.170712,0.173556,0.173556,1084816777
2021-07-20,0.173763,0.178895,0.160728,0.170801,0.170801,1809479230
2021-07-21,0.170527,0.214210,0.168719,0.190349,0.190349,4433688120
2021-07-22,0.190480,0.196404,0.186664,0.191303,0.191303,1629442360
2021-07-23,0.191359,0.199531,0.183540,0.194764,0.194764,1447257649
2021-07-24,0.194823,0.204369,0.191344,0.197319,0.197319,1695867808
2021-07-25,0.197173,0.200451,0.191697,0.197864,0.197864,1256116971
2021-07-26,0.198030,0.232767,0.197063,0.204419,0.204419,4863225852
2021-07-27,0.203836,0.209293,0.195350,0.205899,0.205899,2229903212
2021-07-28,0.206111,0.213746,0.202011,0.205392,0.205392,2076707890
2021-07-29,0.205591,0.206355,0.200716,0.204619,0.204619,1169322798
2021-07-30,0.205023,0.210643,0.196535,0.208821,0.208821,1523981522
2021-07-31,0.208638,0.214345,0.204897,0.208314,0.208314,1349212924
2021-08-01,0.207753,0.217611,0.201389,0.204437,0.204437,1711494501
2021-08-02,0.204279,0.209959,0.202188,0.203600,0.203600,1181469976
2021-08-03,0.203431,0.205077,0.193750,0.195967,0.195967,1121632377
2021-08-04,0.196312,0.203110,0.194450,0.201490,0.201490,1095300718
2021-08-05,0.201575,0.202513,0.194685,0.200974,0.200974,1139204754
2021-08-06,0.200960,0.211756,0.198617,0.204688,0.204688,1332579279
2021-08-07,0.204846,0.261990,0.203772,0.260341,0.260341,6343062404
2021-08-08,0.261956,0.281379,0.235348,0.240045,0.240045,6984782653
2021-08-09,0.240122,0.266265,0.231410,0.256897,0.256897,4607903346
2021-08-10,0.256366,0.262791,0.245352,0.257325,0.257325,3424415504
2021-08-11,0.257424,0.282482,0.256382,0.265263,0.265263,4732068476
2021-08-12,0.264853,0.294142,0.252775,0.263921,0.263921,5264857508
2021-08-13,0.264249,0.287188,0.261907,0.286808,0.286808,3565092106
2021-08-14,0.286801,0.298456,0.277154,0.293113,0.293113,4677579997
2021-08-15,0.294086,0.348722,0.287063,0.341441,0.341441,8046171669
2021-08-16,0.340165,0.350953,0.310828,0.320715,0.320715,6681324187
2021-08-17,0.319631,0.339462,0.295763,0.299442,0.299442,5699700481
2021-08-18,0.299203,0.324227,0.282016,0.303739,0.303739,6347995770
2021-08-19,0.303376,0.319018,0.294088,0.317144,0.317144,3760495939
2021-08-20,0.317571,0.333223,0.314142,0.327491,0.327491,3512291078
2021-08-21,0.327395,0.329356,0.315433,0.316797,0.316797,2600396651
2021-08-22,0.317085,0.321541,0.306546,0.314963,0.314963,2237836352
2021-08-23,0.314926,0.328094,0.313368,0.317914,0.317914,2836628655
2021-08-24,0.318386,0.319757,0.277777,0.288739,0.288739,3143768703
2021-08-25,0.289218,0.296815,0.279995,0.292226,0.292226,2518743227
2021-08-26,0.292794,0.296002,0.265313,0.268909,0.268909,2410285454
2021-08-27,0.268819,0.294845,0.265392,0.294433,0.294433,2382150423
2021-08-28,0.294631,0.299170,0.283273,0.285629,0.285629,1534807298
2021-08-29,0.285863,0.291663,0.277486,0.281125,0.281125,1473623363
2021-08-30,0.281233,0.289559,0.270375,0.272125,0.272125,1748987269
2021-08-31,0.271878,0.285819,0.270047,0.278453,0.278453,1745967018
2021-09-01,0.278062,0.294889,0.273526,0.294401,0.294401,1937809622
2021-09-02,0.294393,0.309227,0.292010,0.295955,0.295955,2981069411
2021-09-03,0.294754,0.304494,0.288541,0.296273,0.296273,2384046931
2021-09-04,0.296068,0.308731,0.293342,0.299388,0.299388,2263193245
2021-09-05,0.299324,0.315009,0.296582,0.314527,0.314527,2393033527
2021-09-06,0.314315,0.319751,0.300451,0.308765,0.308765,2611846129
2021-09-07,0.308951,0.311030,0.216527,0.253744,0.253744,5653327525
2021-09-08,0.254266,0.263290,0.234864,0.257113,0.257113,3226346052
2021-09-09,0.250362,0.259558,0.249270,0.252596,0.252596,1763183557
2021-09-10,0.252585,0.261622,0.235909,0.239982,0.239982,1840815800
2021-09-11,0.239826,0.248018,0.238487,0.241432,0.241432,1196337689
2021-09-12,0.241329,0.254794,0.239233,0.250617,0.250617,1419288866
2021-09-13,0.250624,0.252031,0.228911,0.235906,0.235906,1759116002
2021-09-14,0.236063,0.241678,0.233962,0.240709,0.240709,967948743
2021-09-15,0.240590,0.248322,0.239215,0.247697,0.247697,980188820
2021-09-16,0.247542,0.247733,0.233852,0.242555,0.242555,1140048496
2021-09-17,0.242098,0.259535,0.238026,0.239930,0.239930,2246768047
2021-09-18,0.239928,0.247328,0.238228,0.241386,0.241386,999151515
2021-09-19,0.241281,0.241285,0.231337,0.233142,0.233142,892763953
2021-09-20,0.233161,0.233606,0.200022,0.207071,0.207071,2244003542
2021-09-21,0.208773,0.218094,0.198161,0.201027,0.201027,1766963639
2021-09-22,0.200822,0.229423,0.200224,0.224858,0.224858,2016471206
2021-09-23,0.224748,0.227095,0.218115,0.224832,0.224832,1169581249
2021-09-24,0.224726,0.228267,0.197720,0.209451,0.209451,1883155313
2021-09-25,0.209348,0.212604,0.204875,0.208640,0.208640,1067132277
2021-09-26,0.208730,0.209068,0.194489,0.204962,0.204962,1147321467
2021-09-27,0.205241,0.209281,0.200078,0.200262,0.200262,838297166
2021-09-28,0.200001,0.202579,0.196352,0.196804,0.196804,866301240
2021-09-29,0.196980,0.204144,0.195042,0.198876,0.198876,926737135
2021-09-30,0.198869,0.205806,0.197855,0.204244,0.204244,916819792
2021-10-01,0.204427,0.224607,0.201994,0.223010,0.223010,1435469263
2021-10-02,0.222741,0.224955,0.215493,0.219133,0.219133,1166058975
2021-10-03,0.218811,0.226228,0.215872,0.221748,0.221748,1070267896
2021-10-04,0.221930,0.247924,0.213284,0.240852,0.240852,3684051106
2021-10-05,0.241240,0.267787,0.233588,0.252016,0.252016,4628329381
2021-10-06,0.252008,0.271509,0.243096,0.255134,0.255134,4659725421
2021-10-07,0.254340,0.256739,0.239127,0.242923,0.242923,2936116763
2021-10-08,0.243023,0.254764,0.241692,0.243851,0.243851,1952117191
2021-10-09,0.243495,0.251966,0.241757,0.246596,0.246596,1484990033
2021-10-10,0.246572,0.248663,0.227858,0.229805,0.229805,1466060853
2021-10-11,0.229450,0.239381,0.225521,0.231503,0.231503,1463611233
2021-10-12,0.231525,0.231718,0.216447,0.226242,0.226242,1881102059
2021-10-13,0.226175,0.233943,0.221061,0.232572,0.232572,1457486924
2021-10-14,0.232561,0.239880,0.231497,0.232273,0.232273,1337117776
2021-10-15,0.232644,0.243469,0.225750,0.233782,0.233782,1837803539
2021-10-16,0.233881,0.244447,0.233683,0.237292,0.237292,1541850812
2021-10-17,0.237193,0.241973,0.226380,0.237898,0.237898,1397143121
2021-10-18,0.237806,0.271394,0.237488,0.247281,0.247281,5003365533
2021-10-19,0.247378,0.254611,0.240651,0.245788,0.245788,1675967829
2021-10-20,0.245502,0.261555,0.242384,0.254093,0.254093,1853058770
2021-10-21,0.254793,0.258261,0.242273,0.242391,0.242391,1742570934
2021-10-22,0.242479,0.252772,0.236472,0.244221,0.244221,1829875043
2021-10-23,0.244514,0.253140,0.241589,0.251733,0.251733,1502684867
2021-10-24,0.251432,0.281935,0.246028,0.277048,0.277048,5278760541
2021-10-25,0.275745,0.279472,0.260220,0.264707,0.264707,3364560707
2021-10-26,0.264783,0.274317,0.253721,0.255732,0.255732,2513384162
2021-10-27,0.255836,0.263317,0.220328,0.237690,0.237690,5022822846
2021-10-28,0.237381,0.338843,0.233334,0.300447,0.300447,20359592492
2021-10-29,0.299964,0.306312,0.279771,0.287853,0.287853,5866664030
2021-10-30,0.287764,0.294647,0.259888,0.268345,0.268345,3637334331
2021-10-31,0.269239,0.284707,0.252614,0.280244,0.280244,4224104205
2021-11-01,0.280123,0.285551,0.264089,0.271728,0.271728,2784956027
2021-11-02,0.271892,0.280686,0.267597,0.273121,0.273121,2336414476
2021-11-03,0.273504,0.277104,0.263979,0.269407,0.269407,2091380862
2021-11-04,0.269112,0.270865,0.254711,0.263280,0.263280,1902957818
2021-11-05,0.263655,0.270789,0.257888,0.261465,0.261465,1559898586
2021-11-06,0.261264,0.267697,0.250521,0.261898,0.261898,1353526462
2021-11-07,0.261971,0.269849,0.258967,0.266315,0.266315,1155873526
2021-11-08,0.266728,0.296532,0.264918,0.282359,0.282359,4093381450
2021-11-09,0.282539,0.289668,0.271752,0.273526,0.273526,2353452396
2021-11-10,0.273597,0.276989,0.238030,0.255709,0.255709,2820521435
2021-11-11,0.255705,0.269965,0.253283,0.261167,0.261167,1628781435
2021-11-12,0.260937,0.268437,0.249457,0.259414,0.259414,1563007446
2021-11-13,0.259618,0.262251,0.254540,0.261706,0.261706,923837904
2021-11-14,0.261591,0.271257,0.260275,0.262912,0.262912,1264556615
2021-11-15,0.262870,0.265170,0.256367,0.256529,0.256529,1028469310
2021-11-16,0.257094,0.257094,0.226394,0.237249,0.237249,2248804980
2021-11-17,0.237010,0.240906,0.232859,0.237487,0.237487,1543405154
2021-11-18,0.237556,0.241091,0.216099,0.221383,0.221383,1860661769
2021-11-19,0.220995,0.236832,0.216518,0.233110,0.233110,1296123511
2021-11-20,0.233174,0.235953,0.225451,0.233024,0.233024,805305660
2021-11-21,0.233255,0.233350,0.225680,0.226328,0.226328,751789838
2021-11-22,0.226160,0.227531,0.216898,0.219676,0.219676,921753721
2021-11-23,0.219666,0.236201,0.214566,0.226512,0.226512,1907278849
2021-11-24,0.226680,0.230245,0.211836,0.221825,0.221825,1957665360
2021-11-25,0.217132,0.228810,0.214317,0.216326,0.216326,1344826632
2021-11-26,0.221047,0.221759,0.190344,0.200887,0.200887,2231733479
2021-11-27,0.201429,0.209613,0.200871,0.205347,0.205347,917785649
2021-11-28,0.205295,0.207472,0.193064,0.207472,0.207472,1027555437
2021-11-29,0.207444,0.223692,0.203252,0.215175,0.215175,1869737827
2021-11-30,0.215111,0.226890,0.213251,0.214715,0.214715,1897635999
2021-12-01,0.214487,0.218496,0.206298,0.209487,0.209487,988030934
2021-12-02,0.209476,0.223011,0.202169,0.209726,0.209726,1879305770
2021-12-03,0.209463,0.211991,0.193274,0.199993,0.199993,1260948451
2021-12-04,0.200356,0.200562,0.132826,0.178853,0.178853,4388513696
2021-12-05,0.178263,0.181133,0.162949,0.171255,0.171255,1645331135
2021-12-06,0.171383,0.180527,0.159558,0.178400,0.178400,1896979202
2021-12-07,0.178374,0.183539,0.175505,0.176805,0.176805,1085087124
2021-12-08,0.176609,0.182168,0.172630,0.179151,0.179151,1014713070
2021-12-09,0.178961,0.181890,0.169484,0.169484,0.169484,1071039221
2021-12-10,0.169466,0.174610,0.164065,0.164422,0.164422,845450410
2021-12-11,0.164499,0.170080,0.161817,0.169019,0.169019,692929162
2021-12-12,0.168904,0.172899,0.165899,0.169891,0.169891,593132337
2021-12-13,0.169880,0.170615,0.151996,0.157565,0.157565,968464045
2021-12-14,0.156221,0.217477,0.155879,0.188898,0.188898,5986333696
